Delhi Capitals	Kolkata Knight Riders	Matches=33	Wins=15	Losses=18	Win%=45.45	TossWins=15	TossLosses=18	TossWinMatchWins=8	TossWinMatchLosses=7	TossConversion%=53.33	BatFirst=5	BatFirstWins=1	BatFirstWin%=20.00	FieldFirst=10	FieldFirstWins=7	FieldFirstWin%=70.00	Confidence=VERY_STRONG
Delhi Capitals	Lucknow Super Giants	Matches=5	Wins=2	Losses=3	Win%=40.00	TossWins=1	TossLosses=4	TossWinMatchWins=0	TossWinMatchLosses=1	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=1	FieldFirstWins=0	FieldFirstWin%=0.00	Confidence=MODERATE
Delhi Capitals	Mumbai Indians	Matches=35	Wins=16	Losses=19	Win%=45.71	TossWins=20	TossLosses=15	TossWinMatchWins=7	TossWinMatchLosses=13	TossConversion%=35.00	BatFirst=5	BatFirstWins=1	BatFirstWin%=20.00	FieldFirst=15	FieldFirstWins=6	FieldFirstWin%=40.00	Confidence=VERY_STRONG
Delhi Capitals	Pune Warriors	Matches=6	Wins=3	Losses=3	Win%=50.00	TossWins=3	TossLosses=3	TossWinMatchWins=1	TossWinMatchLosses=2	TossConversion%=33.33	BatFirst=1	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=2	FieldFirstWins=1	FieldFirstWin%=50.00	Confidence=MODERATE
Delhi Capitals	Punjab Kings	Matches=33	Wins=16	Losses=17	Win%=48.48	TossWins=20	TossLosses=13	TossWinMatchWins=10	TossWinMatchLosses=10	TossConversion%=50.00	BatFirst=5	BatFirstWins=1	BatFirstWin%=20.00	FieldFirst=15	FieldFirstWins=9	FieldFirstWin%=60.00	Confidence=VERY_STRONG
Delhi Capitals	Rajasthan Royals	Matches=29	Wins=14	Losses=15	Win%=48.28	TossWins=17	TossLosses=12	TossWinMatchWins=7	TossWinMatchLosses=10	TossConversion%=41.18	BatFirst=7	BatFirstWins=4	BatFirstWin%=57.14	FieldFirst=10	FieldFirstWins=3	FieldFirstWin%=30.00	Confidence=VERY_STRONG
Delhi Capitals	Rising Pune Supergiants	Matches=4	Wins=2	Losses=2	Win%=50.00	TossWins=1	TossLosses=3	TossWinMatchWins=1	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=1	BatFirstWins=1	BatFirstWin%=100.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	Confidence=LOW
Delhi Capitals	Royal Challengers Bengaluru	Matches=31	Wins=11	Losses=20	Win%=35.48	TossWins=15	TossLosses=16	TossWinMatchWins=6	TossWinMatchLosses=9	TossConversion%=40.00	BatFirst=3	BatFirstWins=2	BatFirstWin%=66.67	FieldFirst=12	FieldFirstWins=4	FieldFirstWin%=33.33	Confidence=VERY_STRONG
Delhi Capitals	Sunrisers Hyderabad	Matches=24	Wins=11	Losses=13	Win%=45.83	TossWins=15	TossLosses=9	TossWinMatchWins=8	TossWinMatchLosses=7	TossConversion%=53.33	BatFirst=8	BatFirstWins=4	BatFirstWin%=50.00	FieldFirst=7	FieldFirstWins=4	FieldFirstWin%=57.14	Confidence=VERY_STRONG
Gujarat Lions	Delhi Capitals	Matches=4	Wins=1	Losses=3	Win%=25.00	TossWins=0	TossLosses=4	TossWinMatchWins=0	TossWinMatchLosses=0	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	Confidence=LOW
Gujarat Lions	Kolkata Knight Riders	Matches=4	Wins=3	Losses=1	Win%=75.00	TossWins=3	TossLosses=1	TossWinMatchWins=3	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=3	FieldFirstWins=3	FieldFirstWin%=100.00	Confidence=LOW
Gujarat Lions	Mumbai Indians	Matches=4	Wins=2	Losses=2	Win%=50.00	TossWins=3	TossLosses=1	TossWinMatchWins=2	TossWinMatchLosses=1	TossConversion%=66.67	BatFirst=1	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=2	FieldFirstWins=2	FieldFirstWin%=100.00	Confidence=LOW
Gujarat Lions	Punjab Kings	Matches=4	Wins=2	Losses=2	Win%=50.00	TossWins=4	TossLosses=0	TossWinMatchWins=2	TossWinMatchLosses=2	TossConversion%=50.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=4	FieldFirstWins=2	FieldFirstWin%=50.00	Confidence=LOW
Gujarat Lions	Rising Pune Supergiants	Matches=4	Wins=3	Losses=1	Win%=75.00	TossWins=2	TossLosses=2	TossWinMatchWins=2	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=2	FieldFirstWins=2	FieldFirstWin%=100.00	Confidence=LOW
Gujarat Lions	Royal Challengers Bengaluru	Matches=5	Wins=2	Losses=3	Win%=40.00	TossWins=3	TossLosses=2	TossWinMatchWins=1	TossWinMatchLosses=2	TossConversion%=33.33	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=3	FieldFirstWins=1	FieldFirstWin%=33.33	Confidence=MODERATE
Gujarat Lions	Sunrisers Hyderabad	Matches=5	Wins=0	Losses=5	Win%=0.00	TossWins=0	TossLosses=5	TossWinMatchWins=0	TossWinMatchLosses=0	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	Confidence=MODERATE
Gujarat Titans	Chennai Super Kings	Matches=7	Wins=4	Losses=3	Win%=57.14	TossWins=4	TossLosses=3	TossWinMatchWins=2	TossWinMatchLosses=2	TossConversion%=50.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=4	FieldFirstWins=2	FieldFirstWin%=50.00	Confidence=MODERATE
Gujarat Titans	Delhi Capitals	Matches=5	Wins=2	Losses=3	Win%=40.00	TossWins=2	TossLosses=3	TossWinMatchWins=1	TossWinMatchLosses=1	TossConversion%=50.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=2	FieldFirstWins=1	FieldFirstWin%=50.00	Confidence=MODERATE
Gujarat Titans	Kolkata Knight Riders	Matches=3	Wins=2	Losses=1	Win%=66.67	TossWins=3	TossLosses=0	TossWinMatchWins=2	TossWinMatchLosses=1	TossConversion%=66.67	BatFirst=2	BatFirstWins=1	BatFirstWin%=50.00	FieldFirst=1	FieldFirstWins=1	FieldFirstWin%=100.00	Confidence=LOW
Gujarat Titans	Lucknow Super Giants	Matches=5	Wins=4	Losses=1	Win%=80.00	TossWins=3	TossLosses=2	TossWinMatchWins=3	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=2	BatFirstWins=2	BatFirstWin%=100.00	FieldFirst=1	FieldFirstWins=1	FieldFirstWin%=100.00	Confidence=MODERATE
Gujarat Titans	Mumbai Indians	Matches=5	Wins=3	Losses=2	Win%=60.00	TossWins=2	TossLosses=3	TossWinMatchWins=0	TossWinMatchLosses=2	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=2	FieldFirstWins=0	FieldFirstWin%=0.00	Confidence=MODERATE
Gujarat Titans	Punjab Kings	Matches=5	Wins=3	Losses=2	Win%=60.00	TossWins=3	TossLosses=2	TossWinMatchWins=2	TossWinMatchLosses=1	TossConversion%=66.67	BatFirst=1	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=2	FieldFirstWins=2	FieldFirstWin%=100.00	Confidence=MODERATE
Gujarat Titans	Rajasthan Royals	Matches=6	Wins=5	Losses=1	Win%=83.33	TossWins=2	TossLosses=4	TossWinMatchWins=2	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=2	FieldFirstWins=2	FieldFirstWin%=100.00	Confidence=MODERATE
Gujarat Titans	Royal Challengers Bengaluru	Matches=5	Wins=2	Losses=3	Win%=40.00	TossWins=2	TossLosses=3	TossWinMatchWins=1	TossWinMatchLosses=1	TossConversion%=50.00	BatFirst=1	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=1	FieldFirstWins=1	FieldFirstWin%=100.00	Confidence=MODERATE
Gujarat Titans	Sunrisers Hyderabad	Matches=4	Wins=3	Losses=1	Win%=75.00	TossWins=1	TossLosses=3	TossWinMatchWins=1	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=1	FieldFirstWins=1	FieldFirstWin%=100.00	Confidence=LOW
Kochi Tuskers Kerala	Chennai Super Kings	Matches=2	Wins=1	Losses=1	Win%=50.00	TossWins=1	TossLosses=1	TossWinMatchWins=1	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=1	FieldFirstWins=1	FieldFirstWin%=100.00	Confidence=VERY_LOW
Kochi Tuskers Kerala	Deccan Chargers	Matches=1	Wins=0	Losses=1	Win%=0.00	TossWins=1	TossLosses=0	TossWinMatchWins=0	TossWinMatchLosses=1	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=1	FieldFirstWins=0	FieldFirstWin%=0.00	Confidence=VERY_LOW
Kochi Tuskers Kerala	Delhi Capitals	Matches=2	Wins=1	Losses=1	Win%=50.00	TossWins=1	TossLosses=1	TossWinMatchWins=1	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=1	FieldFirstWins=1	FieldFirstWin%=100.00	Confidence=VERY_LOW
Kochi Tuskers Kerala	Kolkata Knight Riders	Matches=2	Wins=2	Losses=0	Win%=100.00	TossWins=0	TossLosses=2	TossWinMatchWins=0	TossWinMatchLosses=0	TossConversion%=0.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	Confidence=VERY_LOW
